code_module,code_presentation,id_student,final_result,module_presentation_length,boundary_day
BBB,2013J,576947,Fail,268,67
BBB,2013J,576981,Pass,268,67
BBB,2013J,576983,Withdrawn,268,67
BBB,2013J,576985,Withdrawn,268,67
BBB,2013J,576996,Withdrawn,268,67
BBB,2013J,577007,Withdrawn,268,67
BBB,2013J,577049,Withdrawn,268,67
BBB,2013J,577069,Distinction,268,67
BBB,2013J,577096,Distinction,268,67
BBB,2013J,577099,Pass,268,67
BBB,2013J,577215,Withdrawn,268,67
BBB,2013J,577239,Withdrawn,268,67
BBB,2013J,577256,Pass,268,67
BBB,2013J,577280,Pass,268,67
BBB,2013J,577286,Pass,268,67
BBB,2013J,577347,Fail,268,67
BBB,2013J,577376,Pass,268,67
BBB,2013J,577449,Withdrawn,268,67
BBB,2013J,577498,Fail,268,67
BBB,2013J,577648,Fail,268,67
BBB,2013J,577659,Withdrawn,268,67
BBB,2013J,577680,Pass,268,67
BBB,2013J,577692,Fail,268,67
BBB,2013J,577695,Withdrawn,268,67
BBB,2013J,577824,Distinction,268,67
BBB,2013J,577905,Withdrawn,268,67
BBB,2013J,577914,Distinction,268,67
BBB,2013J,577915,Pass,268,67
BBB,2013J,577949,Fail,268,67
BBB,2013J,577965,Withdrawn,268,67
BBB,2013J,577980,Pass,268,67
BBB,2013J,577992,Withdrawn,268,67
BBB,2013J,578030,Distinction,268,67
BBB,2013J,578057,Fail,268,67
BBB,2013J,578062,Fail,268,67
BBB,2013J,578109,Distinction,268,67
BBB,2013J,578197,Pass,268,67
BBB,2013J,578264,Withdrawn,268,67
BBB,2013J,578362,Fail,268,67
BBB,2013J,578447,Pass,268,67
BBB,2013J,578520,Fail,268,67
BBB,2013J,578546,Pass,268,67
BBB,2013J,578578,Pass,268,67
BBB,2013J,578598,Withdrawn,268,67
BBB,2013J,578600,Pass,268,67
BBB,2013J,578676,Fail,268,67
BBB,2013J,578717,Pass,268,67
BBB,2013J,578739,Withdrawn,268,67
BBB,2013J,578854,Withdrawn,268,67
BBB,2013J,578953,Withdrawn,268,67
BBB,2013J,579046,Withdrawn,268,67
BBB,2013J,579050,Withdrawn,268,67
BBB,2013J,579255,Withdrawn,268,67
BBB,2013J,579256,Withdrawn,268,67
BBB,2013J,579259,Withdrawn,268,67
BBB,2013J,579279,Pass,268,67
BBB,2013J,579300,Withdrawn,268,67
BBB,2013J,579316,Pass,268,67
BBB,2013J,579448,Withdrawn,268,67
BBB,2013J,579486,Withdrawn,268,67
BBB,2013J,579549,Pass,268,67
BBB,2013J,579571,Pass,268,67
BBB,2013J,579575,Pass,268,67
BBB,2013J,579619,Pass,268,67
BBB,2013J,579718,Fail,268,67
BBB,2013J,579762,Pass,268,67
BBB,2013J,580094,Pass,268,67
BBB,2013J,580314,Fail,268,67
BBB,2013J,580328,Withdrawn,268,67
BBB,2013J,580346,Pass,268,67
BBB,2013J,580360,Pass,268,67
BBB,2013J,580412,Withdrawn,268,67
BBB,2013J,580497,Withdrawn,268,67
BBB,2013J,580540,Pass,268,67
BBB,2013J,580592,Withdrawn,268,67
BBB,2013J,580612,Pass,268,67
BBB,2013J,580646,Distinction,268,67
BBB,2013J,580654,Withdrawn,268,67
BBB,2013J,580684,Fail,268,67
BBB,2013J,580854,Withdrawn,268,67
BBB,2013J,580880,Pass,268,67
BBB,2013J,580883,Pass,268,67
BBB,2013J,580960,Pass,268,67
BBB,2013J,580975,Fail,268,67
BBB,2013J,581016,Withdrawn,268,67
BBB,2013J,581027,Fail,268,67
BBB,2013J,581038,Fail,268,67
BBB,2013J,581139,Pass,268,67
BBB,2013J,581235,Withdrawn,268,67
BBB,2013J,581305,Fail,268,67
BBB,2013J,581431,Fail,268,67
BBB,2013J,581492,Withdrawn,268,67
BBB,2013J,581493,Withdrawn,268,67
BBB,2013J,581530,Pass,268,67
BBB,2013J,581586,Pass,268,67
BBB,2013J,581625,Fail,268,67
BBB,2013J,581657,Pass,268,67
BBB,2013J,581672,Withdrawn,268,67
BBB,2013J,581826,Withdrawn,268,67
BBB,2013J,581959,Withdrawn,268,67
BBB,2013J,582084,Withdrawn,268,67
BBB,2013J,582093,Fail,268,67
BBB,2013J,582123,Pass,268,67
BBB,2013J,582182,Fail,268,67
BBB,2013J,582184,Withdrawn,268,67
BBB,2013J,582190,Fail,268,67
BBB,2013J,582218,Fail,268,67
BBB,2013J,582243,Withdrawn,268,67
BBB,2013J,582301,Fail,268,67
BBB,2013J,582305,Pass,268,67
BBB,2013J,582333,Distinction,268,67
BBB,2013J,582390,Pass,268,67
BBB,2013J,582394,Pass,268,67
BBB,2013J,582404,Withdrawn,268,67
BBB,2013J,582406,Pass,268,67
BBB,2013J,582439,Fail,268,67
BBB,2013J,582443,Withdrawn,268,67
BBB,2013J,582446,Pass,268,67
BBB,2013J,582469,Withdrawn,268,67
BBB,2013J,582474,Pass,268,67
BBB,2013J,582574,Pass,268,67
BBB,2013J,582578,Pass,268,67
BBB,2013J,582591,Fail,268,67
BBB,2013J,582636,Pass,268,67
BBB,2013J,582650,Pass,268,67
BBB,2013J,582806,Withdrawn,268,67
BBB,2013J,582833,Fail,268,67
BBB,2013J,582878,Pass,268,67
BBB,2013J,582940,Pass,268,67
BBB,2013J,582958,Distinction,268,67
BBB,2013J,582963,Withdrawn,268,67
BBB,2013J,582975,Pass,268,67
BBB,2013J,583007,Fail,268,67
BBB,2013J,583012,Pass,268,67
BBB,2013J,583021,Withdrawn,268,67
BBB,2013J,583039,Pass,268,67
BBB,2013J,583065,Withdrawn,268,67
BBB,2013J,583098,Fail,268,67
BBB,2013J,583113,Fail,268,67
BBB,2013J,583142,Withdrawn,268,67
BBB,2013J,583170,Distinction,268,67
BBB,2013J,583179,Withdrawn,268,67
BBB,2013J,583191,Pass,268,67
BBB,2013J,583235,Withdrawn,268,67
BBB,2013J,583240,Fail,268,67
BBB,2013J,583255,Withdrawn,268,67
BBB,2013J,583301,Fail,268,67
BBB,2013J,583333,Withdrawn,268,67
BBB,2013J,583367,Fail,268,67
BBB,2013J,583429,Withdrawn,268,67
BBB,2013J,583433,Pass,268,67
BBB,2013J,583459,Pass,268,67
BBB,2013J,583473,Pass,268,67
BBB,2013J,583534,Fail,268,67
BBB,2013J,583598,Fail,268,67
BBB,2013J,583609,Pass,268,67
BBB,2013J,583645,Pass,268,67
BBB,2013J,583708,Pass,268,67
BBB,2013J,583832,Withdrawn,268,67
BBB,2013J,583873,Pass,268,67
BBB,2013J,583964,Pass,268,67
BBB,2013J,583967,Withdrawn,268,67
BBB,2013J,583970,Distinction,268,67
BBB,2013J,583977,Fail,268,67
BBB,2013J,584042,Pass,268,67
BBB,2013J,584178,Pass,268,67
BBB,2013J,584223,Withdrawn,268,67
BBB,2013J,584238,Fail,268,67
BBB,2013J,584325,Withdrawn,268,67
BBB,2013J,584342,Withdrawn,268,67
BBB,2013J,584374,Withdrawn,268,67
BBB,2013J,584408,Fail,268,67
BBB,2013J,584534,Withdrawn,268,67
BBB,2013J,584580,Pass,268,67
BBB,2013J,584588,Withdrawn,268,67
BBB,2013J,584611,Fail,268,67
BBB,2013J,584676,Withdrawn,268,67
BBB,2013J,584735,Withdrawn,268,67
BBB,2013J,584762,Withdrawn,268,67
BBB,2013J,584766,Pass,268,67
BBB,2013J,584813,Pass,268,67
BBB,2013J,584892,Withdrawn,268,67
BBB,2013J,585004,Withdrawn,268,67
BBB,2013J,585074,Fail,268,67
BBB,2013J,585170,Pass,268,67
BBB,2013J,585200,Distinction,268,67
BBB,2013J,585212,Pass,268,67
BBB,2013J,585342,Withdrawn,268,67
BBB,2013J,585355,Fail,268,67
BBB,2013J,585406,Pass,268,67
BBB,2013J,585459,Withdrawn,268,67
BBB,2013J,585461,Withdrawn,268,67
BBB,2013J,585603,Pass,268,67
BBB,2013J,585611,Pass,268,67
BBB,2013J,585618,Withdrawn,268,67
BBB,2013J,585644,Pass,268,67
BBB,2013J,585652,Pass,268,67
BBB,2013J,585693,Pass,268,67
BBB,2013J,585764,Withdrawn,268,67
BBB,2013J,585779,Pass,268,67
BBB,2013J,585790,Fail,268,67
BBB,2013J,585816,Fail,268,67
BBB,2013J,585915,Fail,268,67
BBB,2013J,585963,Fail,268,67
BBB,2013J,586072,Fail,268,67
BBB,2013J,586078,Pass,268,67
BBB,2013J,586145,Fail,268,67
BBB,2013J,586165,Fail,268,67
BBB,2013J,586346,Pass,268,67
BBB,2013J,586393,Fail,268,67
BBB,2013J,586407,Withdrawn,268,67
BBB,2013J,586416,Pass,268,67
BBB,2013J,586440,Pass,268,67
BBB,2013J,586450,Withdrawn,268,67
BBB,2013J,586490,Fail,268,67
BBB,2013J,586516,Withdrawn,268,67
BBB,2013J,586535,Pass,268,67
BBB,2013J,586581,Pass,268,67
BBB,2013J,586720,Fail,268,67
BBB,2013J,586742,Pass,268,67
BBB,2013J,586836,Fail,268,67
BBB,2013J,586843,Pass,268,67
BBB,2013J,586854,Withdrawn,268,67
BBB,2013J,586882,Fail,268,67
BBB,2013J,586890,Withdrawn,268,67
BBB,2013J,586928,Fail,268,67
BBB,2013J,586975,Withdrawn,268,67
BBB,2013J,586996,Distinction,268,67
BBB,2013J,587051,Fail,268,67
BBB,2013J,587071,Fail,268,67
BBB,2013J,587120,Withdrawn,268,67
BBB,2013J,587155,Withdrawn,268,67
BBB,2013J,587192,Pass,268,67
BBB,2013J,587194,Fail,268,67
BBB,2013J,587219,Withdrawn,268,67
BBB,2013J,587223,Distinction,268,67
BBB,2013J,587285,Withdrawn,268,67
BBB,2013J,587297,Pass,268,67
BBB,2013J,587349,Withdrawn,268,67
BBB,2013J,587409,Pass,268,67
BBB,2013J,587418,Pass,268,67
BBB,2013J,587423,Distinction,268,67
BBB,2013J,587564,Pass,268,67
BBB,2013J,587623,Withdrawn,268,67
BBB,2013J,587665,Withdrawn,268,67
BBB,2013J,587702,Pass,268,67
BBB,2013J,587722,Distinction,268,67
BBB,2013J,587732,Pass,268,67
BBB,2013J,587754,Pass,268,67
BBB,2013J,587755,Pass,268,67
BBB,2013J,587810,Pass,268,67
BBB,2013J,587824,Fail,268,67
BBB,2013J,587838,Withdrawn,268,67
BBB,2013J,587851,Withdrawn,268,67
BBB,2013J,587923,Pass,268,67
BBB,2013J,587961,Fail,268,67
BBB,2013J,587985,Distinction,268,67
BBB,2013J,588117,Distinction,268,67
BBB,2013J,588191,Withdrawn,268,67
BBB,2013J,588194,Withdrawn,268,67
BBB,2013J,588205,Withdrawn,268,67
BBB,2013J,588252,Withdrawn,268,67
BBB,2013J,588265,Pass,268,67
BBB,2013J,588321,Withdrawn,268,67
BBB,2013J,588355,Pass,268,67
BBB,2013J,588432,Fail,268,67
BBB,2013J,588445,Withdrawn,268,67
BBB,2013J,588504,Withdrawn,268,67
BBB,2013J,588642,Pass,268,67
BBB,2013J,588685,Withdrawn,268,67
BBB,2013J,588691,Withdrawn,268,67
BBB,2013J,588713,Fail,268,67
BBB,2013J,588883,Distinction,268,67
BBB,2013J,588910,Pass,268,67
BBB,2013J,588969,Withdrawn,268,67
BBB,2013J,589067,Pass,268,67
BBB,2013J,589123,Pass,268,67
BBB,2013J,589154,Withdrawn,268,67
BBB,2013J,589216,Withdrawn,268,67
BBB,2013J,589234,Withdrawn,268,67
BBB,2013J,589239,Withdrawn,268,67
BBB,2013J,589296,Pass,268,67
BBB,2013J,589302,Pass,268,67
BBB,2013J,589411,Distinction,268,67
BBB,2013J,589471,Withdrawn,268,67
BBB,2013J,589508,Distinction,268,67
BBB,2013J,589509,Pass,268,67
BBB,2013J,589580,Withdrawn,268,67
BBB,2013J,589810,Withdrawn,268,67
BBB,2013J,589903,Pass,268,67
BBB,2013J,589950,Pass,268,67
BBB,2013J,590107,Withdrawn,268,67
BBB,2013J,590202,Pass,268,67
BBB,2013J,590231,Pass,268,67
BBB,2013J,590244,Withdrawn,268,67
BBB,2013J,590305,Withdrawn,268,67
BBB,2013J,590308,Fail,268,67
BBB,2013J,590310,Withdrawn,268,67
BBB,2013J,590325,Pass,268,67
BBB,2013J,590360,Fail,268,67
BBB,2013J,590362,Pass,268,67
BBB,2013J,590365,Fail,268,67
BBB,2013J,590372,Pass,268,67
BBB,2013J,590478,Withdrawn,268,67
BBB,2013J,590502,Fail,268,67
BBB,2013J,590625,Pass,268,67
BBB,2013J,590667,Distinction,268,67
BBB,2013J,590668,Withdrawn,268,67
BBB,2013J,590713,Withdrawn,268,67
BBB,2013J,590812,Withdrawn,268,67
BBB,2013J,590867,Fail,268,67
BBB,2013J,590923,Fail,268,67
BBB,2013J,590931,Pass,268,67
BBB,2013J,590994,Distinction,268,67
BBB,2013J,591030,Pass,268,67
BBB,2013J,591034,Fail,268,67
BBB,2013J,591223,Pass,268,67
BBB,2013J,591257,Fail,268,67
BBB,2013J,591273,Pass,268,67
BBB,2013J,591299,Distinction,268,67
BBB,2013J,591410,Fail,268,67
BBB,2013J,591414,Pass,268,67
BBB,2013J,591420,Pass,268,67
BBB,2013J,591440,Fail,268,67
BBB,2013J,591461,Withdrawn,268,67
BBB,2013J,591501,Distinction,268,67
BBB,2013J,591518,Distinction,268,67
BBB,2013J,591558,Pass,268,67
BBB,2013J,591574,Pass,268,67
BBB,2013J,591589,Pass,268,67
BBB,2013J,591591,Fail,268,67
BBB,2013J,591608,Fail,268,67
BBB,2013J,591721,Withdrawn,268,67
BBB,2013J,591785,Fail,268,67
BBB,2013J,591787,Pass,268,67
BBB,2013J,591820,Pass,268,67
BBB,2013J,591895,Withdrawn,268,67
BBB,2013J,591912,Withdrawn,268,67
BBB,2013J,591937,Withdrawn,268,67
BBB,2013J,591978,Fail,268,67
BBB,2013J,591986,Withdrawn,268,67
BBB,2013J,592081,Fail,268,67
BBB,2013J,592147,Pass,268,67
BBB,2013J,592205,Pass,268,67
BBB,2013J,592256,Fail,268,67
BBB,2013J,592290,Pass,268,67
BBB,2013J,592317,Pass,268,67
BBB,2013J,592322,Pass,268,67
BBB,2013J,592406,Withdrawn,268,67
BBB,2013J,592441,Pass,268,67
BBB,2013J,592471,Distinction,268,67
BBB,2013J,592480,Pass,268,67
BBB,2013J,592496,Pass,268,67
BBB,2013J,592618,Pass,268,67
BBB,2013J,592624,Pass,268,67
BBB,2013J,592669,Withdrawn,268,67
BBB,2013J,592683,Withdrawn,268,67
BBB,2013J,592756,Withdrawn,268,67
BBB,2013J,592772,Pass,268,67
BBB,2013J,592815,Withdrawn,268,67
BBB,2013J,592854,Pass,268,67
BBB,2013J,592889,Withdrawn,268,67
BBB,2013J,592900,Pass,268,67
BBB,2013J,592949,Withdrawn,268,67
BBB,2013J,592972,Withdrawn,268,67
BBB,2013J,593023,Pass,268,67
BBB,2013J,593081,Pass,268,67
BBB,2013J,593189,Fail,268,67
BBB,2013J,593266,Withdrawn,268,67
BBB,2013J,593281,Withdrawn,268,67
BBB,2013J,593299,Fail,268,67
BBB,2013J,593385,Pass,268,67
BBB,2013J,593421,Pass,268,67
BBB,2013J,593427,Pass,268,67
BBB,2013J,593440,Withdrawn,268,67
BBB,2013J,593441,Withdrawn,268,67
BBB,2013J,593443,Withdrawn,268,67
BBB,2013J,593444,Pass,268,67
BBB,2013J,593510,Pass,268,67
BBB,2013J,593513,Pass,268,67
BBB,2013J,593514,Fail,268,67
BBB,2013J,593571,Withdrawn,268,67
BBB,2013J,593593,Pass,268,67
BBB,2013J,593613,Fail,268,67
BBB,2013J,593631,Pass,268,67
BBB,2013J,593685,Pass,268,67
BBB,2013J,593692,Pass,268,67
BBB,2013J,593694,Pass,268,67
BBB,2013J,593695,Pass,268,67
BBB,2013J,593706,Fail,268,67
BBB,2013J,593707,Withdrawn,268,67
BBB,2013J,593709,Fail,268,67
BBB,2013J,593711,Pass,268,67
BBB,2013J,593712,Pass,268,67
BBB,2013J,593715,Pass,268,67
BBB,2013J,593727,Pass,268,67
BBB,2013J,593743,Pass,268,67
BBB,2013J,593798,Pass,268,67
BBB,2013J,593871,Pass,268,67
BBB,2013J,593875,Distinction,268,67
BBB,2013J,593898,Pass,268,67
BBB,2013J,593900,Pass,268,67
BBB,2013J,593930,Withdrawn,268,67
BBB,2013J,594015,Pass,268,67
BBB,2013J,594038,Fail,268,67
BBB,2013J,594043,Withdrawn,268,67
BBB,2013J,594056,Pass,268,67
BBB,2013J,594057,Withdrawn,268,67
BBB,2013J,594208,Withdrawn,268,67
BBB,2013J,594253,Withdrawn,268,67
BBB,2013J,594456,Pass,268,67
BBB,2013J,594468,Pass,268,67
BBB,2013J,594497,Fail,268,67
BBB,2013J,594529,Distinction,268,67
BBB,2013J,594607,Fail,268,67
BBB,2013J,594677,Pass,268,67
BBB,2013J,594693,Distinction,268,67
BBB,2013J,594697,Fail,268,67
BBB,2013J,594762,Pass,268,67
BBB,2013J,594774,Withdrawn,268,67
BBB,2013J,594776,Pass,268,67
BBB,2013J,594812,Withdrawn,268,67
BBB,2013J,594845,Fail,268,67
BBB,2013J,594928,Pass,268,67
BBB,2013J,595010,Fail,268,67
BBB,2013J,595047,Withdrawn,268,67
BBB,2013J,595094,Fail,268,67
BBB,2013J,595095,Withdrawn,268,67
BBB,2013J,595103,Pass,268,67
BBB,2013J,595138,Pass,268,67
BBB,2013J,595232,Withdrawn,268,67
BBB,2013J,595234,Withdrawn,268,67
BBB,2013J,595241,Fail,268,67
BBB,2013J,595287,Withdrawn,268,67
BBB,2013J,595295,Pass,268,67
BBB,2013J,595298,Fail,268,67
BBB,2013J,595345,Pass,268,67
BBB,2013J,595388,Withdrawn,268,67
BBB,2013J,595420,Withdrawn,268,67
BBB,2013J,595436,Pass,268,67
BBB,2013J,595499,Fail,268,67
BBB,2013J,595509,Fail,268,67
BBB,2013J,595570,Fail,268,67
BBB,2013J,595594,Withdrawn,268,67
BBB,2013J,595672,Fail,268,67
BBB,2013J,595678,Pass,268,67
BBB,2013J,595711,Fail,268,67
BBB,2013J,595791,Withdrawn,268,67
BBB,2013J,595816,Fail,268,67
BBB,2013J,595818,Pass,268,67
BBB,2013J,595854,Pass,268,67
BBB,2013J,595874,Pass,268,67
BBB,2013J,595877,Fail,268,67
BBB,2013J,595925,Pass,268,67
BBB,2013J,595959,Fail,268,67
BBB,2013J,596016,Fail,268,67
BBB,2013J,596017,Pass,268,67
BBB,2013J,596041,Withdrawn,268,67
BBB,2013J,596095,Withdrawn,268,67
BBB,2013J,596100,Withdrawn,268,67
BBB,2013J,596103,Withdrawn,268,67
BBB,2013J,596107,Pass,268,67
BBB,2013J,596108,Pass,268,67
BBB,2013J,596112,Withdrawn,268,67
BBB,2013J,596114,Pass,268,67
BBB,2013J,596144,Pass,268,67
BBB,2013J,596241,Withdrawn,268,67
BBB,2013J,596242,Pass,268,67
BBB,2013J,596275,Withdrawn,268,67
BBB,2013J,596305,Distinction,268,67
BBB,2013J,596360,Fail,268,67
BBB,2013J,596372,Pass,268,67
BBB,2013J,596390,Pass,268,67
BBB,2013J,596417,Pass,268,67
BBB,2013J,596451,Pass,268,67
BBB,2013J,596535,Pass,268,67
BBB,2013J,596583,Fail,268,67
BBB,2013J,596596,Fail,268,67
BBB,2013J,596641,Withdrawn,268,67
BBB,2013J,596677,Fail,268,67
BBB,2013J,596814,Fail,268,67
BBB,2013J,596820,Fail,268,67
BBB,2013J,596847,Distinction,268,67
BBB,2013J,596849,Fail,268,67
BBB,2013J,596892,Fail,268,67
BBB,2013J,596897,Pass,268,67
BBB,2013J,596961,Fail,268,67
BBB,2013J,596964,Pass,268,67
BBB,2013J,596988,Withdrawn,268,67
BBB,2013J,597033,Fail,268,67
BBB,2013J,597050,Distinction,268,67
BBB,2013J,597078,Fail,268,67
BBB,2013J,597102,Distinction,268,67
BBB,2013J,597109,Withdrawn,268,67
BBB,2013J,597142,Fail,268,67
BBB,2013J,597255,Withdrawn,268,67
BBB,2013J,597286,Distinction,268,67
BBB,2013J,597301,Pass,268,67
BBB,2013J,597321,Withdrawn,268,67
BBB,2013J,597451,Withdrawn,268,67
BBB,2013J,597532,Withdrawn,268,67
BBB,2013J,597582,Fail,268,67
BBB,2013J,597689,Fail,268,67
BBB,2013J,597742,Pass,268,67
BBB,2013J,597790,Pass,268,67
BBB,2013J,597866,Fail,268,67
BBB,2013J,597878,Pass,268,67
BBB,2013J,597886,Distinction,268,67
BBB,2013J,597894,Pass,268,67
BBB,2013J,598000,Pass,268,67
BBB,2013J,598199,Withdrawn,268,67
BBB,2013J,598202,Fail,268,67
BBB,2013J,598230,Pass,268,67
BBB,2013J,598243,Pass,268,67
BBB,2013J,598252,Pass,268,67
BBB,2013J,598253,Pass,268,67
BBB,2013J,598260,Withdrawn,268,67
BBB,2013J,598315,Fail,268,67
BBB,2013J,598351,Pass,268,67
BBB,2013J,598394,Withdrawn,268,67
BBB,2013J,598462,Pass,268,67
BBB,2013J,598503,Withdrawn,268,67
BBB,2013J,598538,Fail,268,67
BBB,2013J,598562,Fail,268,67
BBB,2013J,598596,Withdrawn,268,67
BBB,2013J,598623,Pass,268,67
BBB,2013J,598709,Pass,268,67
BBB,2013J,598760,Pass,268,67
BBB,2013J,598865,Pass,268,67
BBB,2013J,598883,Distinction,268,67
BBB,2013J,598901,Withdrawn,268,67
BBB,2013J,598907,Pass,268,67
BBB,2013J,598914,Pass,268,67
BBB,2013J,598969,Pass,268,67
BBB,2013J,598986,Fail,268,67
BBB,2013J,599016,Pass,268,67
BBB,2013J,599037,Pass,268,67
BBB,2013J,599161,Withdrawn,268,67
BBB,2013J,599230,Distinction,268,67
BBB,2013J,599292,Pass,268,67
BBB,2013J,599402,Pass,268,67
BBB,2013J,599423,Withdrawn,268,67
BBB,2013J,599427,Fail,268,67
BBB,2013J,599432,Withdrawn,268,67
BBB,2013J,599434,Fail,268,67
BBB,2013J,599456,Withdrawn,268,67
BBB,2013J,599475,Withdrawn,268,67
BBB,2013J,599606,Withdrawn,268,67
BBB,2013J,599639,Withdrawn,268,67
BBB,2013J,599640,Fail,268,67
BBB,2013J,599644,Fail,268,67
BBB,2013J,599709,Fail,268,67
BBB,2013J,599739,Pass,268,67
BBB,2013J,599748,Pass,268,67
BBB,2013J,599785,Pass,268,67
BBB,2013J,599787,Pass,268,67
BBB,2013J,599794,Pass,268,67
BBB,2013J,599802,Fail,268,67
BBB,2013J,599836,Pass,268,67
BBB,2013J,599840,Fail,268,67
BBB,2013J,599895,Pass,268,67
BBB,2013J,599908,Pass,268,67
BBB,2013J,599960,Withdrawn,268,67
BBB,2013J,600006,Withdrawn,268,67
BBB,2013J,600121,Pass,268,67
BBB,2013J,600211,Fail,268,67
BBB,2013J,600218,Withdrawn,268,67
BBB,2013J,600254,Withdrawn,268,67
BBB,2013J,600263,Fail,268,67
BBB,2013J,600279,Pass,268,67
BBB,2013J,600370,Pass,268,67
BBB,2013J,600407,Withdrawn,268,67
BBB,2013J,600428,Withdrawn,268,67
BBB,2013J,600449,Withdrawn,268,67
BBB,2013J,600470,Fail,268,67
BBB,2013J,600476,Fail,268,67
BBB,2013J,600490,Distinction,268,67
BBB,2013J,600541,Withdrawn,268,67
BBB,2013J,600579,Withdrawn,268,67
BBB,2013J,600681,Withdrawn,268,67
BBB,2013J,600684,Distinction,268,67
BBB,2013J,600740,Pass,268,67
BBB,2013J,600749,Fail,268,67
BBB,2013J,600770,Fail,268,67
BBB,2013J,600771,Pass,268,67
BBB,2013J,600833,Fail,268,67
BBB,2013J,600844,Withdrawn,268,67
BBB,2013J,600845,Fail,268,67
BBB,2013J,600856,Distinction,268,67
BBB,2013J,600966,Pass,268,67
BBB,2013J,600967,Fail,268,67
BBB,2013J,600999,Fail,268,67
BBB,2013J,601243,Distinction,268,67
BBB,2013J,601251,Pass,268,67
BBB,2013J,601269,Pass,268,67
BBB,2013J,601346,Distinction,268,67
BBB,2013J,601424,Withdrawn,268,67
BBB,2013J,601455,Pass,268,67
BBB,2013J,601472,Withdrawn,268,67
BBB,2013J,601491,Withdrawn,268,67
BBB,2013J,601497,Distinction,268,67
BBB,2013J,601499,Pass,268,67
BBB,2013J,601504,Pass,268,67
BBB,2013J,601505,Fail,268,67
BBB,2013J,601551,Fail,268,67
BBB,2013J,601558,Fail,268,67
BBB,2013J,601635,Pass,268,67
BBB,2013J,601655,Pass,268,67
BBB,2013J,601706,Withdrawn,268,67
BBB,2013J,601885,Pass,268,67
BBB,2013J,601887,Pass,268,67
BBB,2013J,601896,Fail,268,67
BBB,2013J,601934,Fail,268,67
BBB,2013J,601951,Fail,268,67
BBB,2013J,602009,Pass,268,67
BBB,2013J,602011,Withdrawn,268,67
BBB,2013J,602014,Pass,268,67
BBB,2013J,602032,Fail,268,67
BBB,2013J,602066,Pass,268,67
BBB,2013J,602147,Pass,268,67
BBB,2013J,602245,Pass,268,67
BBB,2013J,602324,Fail,268,67
BBB,2013J,602395,Pass,268,67
BBB,2013J,602458,Pass,268,67
BBB,2013J,602483,Fail,268,67
BBB,2013J,602496,Pass,268,67
BBB,2013J,602598,Fail,268,67
BBB,2013J,602631,Withdrawn,268,67
BBB,2013J,602634,Withdrawn,268,67
BBB,2013J,602652,Withdrawn,268,67
BBB,2013J,602666,Withdrawn,268,67
BBB,2013J,602739,Withdrawn,268,67
BBB,2013J,602767,Fail,268,67
BBB,2013J,602803,Withdrawn,268,67
BBB,2013J,602826,Fail,268,67
BBB,2013J,602863,Withdrawn,268,67
BBB,2013J,602971,Withdrawn,268,67
BBB,2013J,603012,Pass,268,67
BBB,2013J,603035,Pass,268,67
BBB,2013J,603036,Pass,268,67
BBB,2013J,603038,Pass,268,67
BBB,2013J,603052,Withdrawn,268,67
BBB,2013J,603113,Withdrawn,268,67
BBB,2013J,603123,Pass,268,67
BBB,2013J,603165,Distinction,268,67
BBB,2013J,603210,Pass,268,67
BBB,2013J,603265,Fail,268,67
BBB,2013J,603270,Fail,268,67
BBB,2013J,603287,Pass,268,67
BBB,2013J,603296,Withdrawn,268,67
BBB,2013J,603398,Pass,268,67
BBB,2013J,603440,Pass,268,67
BBB,2013J,603446,Pass,268,67
BBB,2013J,603471,Withdrawn,268,67
BBB,2013J,603516,Withdrawn,268,67
BBB,2013J,603601,Pass,268,67
BBB,2013J,603627,Distinction,268,67
BBB,2013J,603661,Pass,268,67
BBB,2013J,603789,Withdrawn,268,67
BBB,2013J,603818,Withdrawn,268,67
BBB,2013J,603908,Pass,268,67
BBB,2013J,603910,Withdrawn,268,67
BBB,2013J,603912,Distinction,268,67
BBB,2013J,604079,Withdrawn,268,67
BBB,2013J,604095,Fail,268,67
BBB,2013J,604116,Distinction,268,67
BBB,2013J,604118,Fail,268,67
BBB,2013J,604147,Fail,268,67
BBB,2013J,604151,Distinction,268,67
BBB,2013J,604154,Pass,268,67
BBB,2013J,604161,Withdrawn,268,67
BBB,2013J,604187,Pass,268,67
BBB,2013J,604196,Pass,268,67
BBB,2013J,604200,Pass,268,67
BBB,2013J,604204,Pass,268,67
BBB,2013J,604238,Pass,268,67
BBB,2013J,604292,Pass,268,67
BBB,2013J,604298,Withdrawn,268,67
BBB,2013J,604315,Distinction,268,67
BBB,2013J,604356,Pass,268,67
BBB,2013J,604523,Withdrawn,268,67
BBB,2013J,604543,Pass,268,67
BBB,2013J,604556,Pass,268,67
BBB,2013J,604610,Withdrawn,268,67
BBB,2013J,604731,Fail,268,67
BBB,2013J,604752,Fail,268,67
BBB,2013J,604916,Pass,268,67
BBB,2013J,604917,Pass,268,67
BBB,2013J,604919,Pass,268,67
BBB,2013J,604921,Fail,268,67
BBB,2013J,604923,Fail,268,67
BBB,2013J,604932,Pass,268,67
BBB,2013J,604939,Fail,268,67
BBB,2013J,604942,Pass,268,67
BBB,2013J,604951,Fail,268,67
BBB,2013J,604962,Withdrawn,268,67
BBB,2013J,604966,Pass,268,67
BBB,2013J,604982,Pass,268,67
